Gene ID,TCGA-38-4625-11A-01R-1758-07,TCGA-38-4625-01A-01R-1758-07
NAT14|57106,759.1565,312.4766
NAT15|79903,973.3629,1479.5804
NAT1|9,806.8812,182.84
NAT2|10,12.2087,1.8734
NAT6|24142,71.3208,214.6347
NAT8B|51471,4.4395,3.7467
NAT8L|339983,2.2198,4.1214
NAT8|9027,0,15.3616
NAT9|26151,593.7847,393.0311
NAV1|89796,467.2586,348.8198
NAV2|89797,253.0522,913.1023
NAV3|89795,15.5383,85.0506
NBAS|51594,559.3785,841.139
NBEAL1|65065,61.0433,69.689
NBEAL2|23218,205.3274,829.5242
NBEA|26960,185.3496,115.399
NBL1|4681,6603.818,8939.3031
NBLA00301|79804,2.2198,1.4987
NBN|4683,1557.1587,1140.5021
NBPF10|100132406,28.4129,145.133
NBPF14|25832,38.8457,46.834
NBPF15|284565,45.505,141.5212
NBPF16|728936,24.4173,31.8471
NBPF1|55672,285.2386,300.1124
NBPF22P|285622,0,0.3747
NBPF3|84224,105.4384,94.0427
NBPF4|148545,0,0
NBPF6|653149,0,0
NBPF7|343505,0,0.3747
NBPF9|400818,58.2686,87.8381
NBR1|4077,1296.3374,3270.1386
NBR2|10230,44.3951,76.0584
NCALD|83988,69.9223,832.5215
NCAM1|4684,950.0555,48.3327
NCAM2|4685,46.6149,93.668
NCAN|1463,2.2198,0
NCAPD2|9918,1260.8213,701.3863
NCAPD3|23310,429.5228,304.2338
NCAPG2|54892,905.6604,117.6471
NCAPG|64151,518.0577,7.943
NCAPH2|29781,1331.8535,1180.592
NCAPH|23397,659.2675,8.6175
NCBP1|4686,931.1876,471.7123
NCBP2|22916,2937.8468,1038.2166
NCCRP1|342897,21.0877,1.124
NCDN|23154,330.7436,581.4912
NCEH1|57552,339.6226,2590.1087
NCF1B|654816,67.7026,132.2593
NCF1C|654817,24.4173,176.8453
NCF1|653361,145.394,1150.6182
NCF2|4688,402.8857,5314.7246
NCF4|4689,401.7758,932.1843
NCK1|4690,1670.3663,801.4238
NCK2|8440,685.9046,935.5564
NCKAP1L|3071,412.8746,2124.0165
NCKAP1|10787,4911.2098,2766.9539
NCKAP5L|57701,266.3707,593.106
NCKAP5|344148,7.7691,524.1664
NCKIPSD|51517,295.2275,596.4781
NCLN|56926,1133.1853,2074.9344
NCL|4691,7613.7625,6449.2319
NCOA1|8648,502.7747,1219.1832
NCOA2|10499,203.1077,333.8329
NCOA3|8202,1001.1099,934.807
NCOA4|8031,4224.1953,7157.737
NCOA5|57727,934.5172,728.7374
NCOA6|23054,644.8391,641.4387
NCOA7|135112,1004.4395,3397.5272
NCOR1|9611,335.1831,1201.199
NCOR2|9612,690.3441,4431.6223
NCR1|9437,0,0.3747
NCR2|9436,0,0.3747
NCR3|259197,16.6482,28.1004
NCRNA00028|140875,1.1099,1.124
NCRNA00029|100144596,0,0
NCRNA00032|158035,0,1.8734
NCRNA00051|619434,0,0
NCRNA00052|145978,0,0
NCRNA00081|92482,457.0144,353.3421
NCRNA00085|147650,62.1532,40.8393
NCRNA00086|399668,11.0988,79.4305
NCRNA00087|644596,24.4173,120.2698
NCRNA00092|100188953,1.1099,72.3117
NCRNA00093|100188954,0,9.3481
NCRNA00094|266655,332.9745,623.0498
NCRNA00095|283932,4.4395,15.7362
NCRNA00099|359822,0,0
NCRNA00105|80161,21.0877,16.8677
NCRNA00107|283981,5.5494,10.8655
NCRNA00110|642976,0,0
NCRNA00111|54090,0,0
NCRNA00112|54089,0,0
NCRNA00113|54088,0,0.7493
NCRNA00114|400866,0,0.7493
NCRNA00115|79854,54.384,9.7415
NCRNA00116|205251,375.1387,445.4852
NCRNA00119|348808,2.2198,0
NCRNA00120|55389,19.9778,33.7205
NCRNA00152|112597,1598.2242,103.0348
NCRNA00157|54075,0,0
NCRNA00158|54072,0,0.7493
NCRNA00159|54070,0,0
NCRNA00160|54064,1.1099,0.7493
NCRNA00161|118421,0,0
NCRNA00162|378825,0,5.6201
NCRNA00164|554226,0,0
NCRNA00167|440072,2.2198,1.4987
NCRNA00169|400508,6.6593,0.7493
NCRNA00171|80862,39.6226,20.5245
NCRNA00173|100287569,4.4395,1.124
NCRNA00174|285908,39.9556,46.834
NCRNA00175|378832,0,0.3747
NCRNA00176|284739,37.7358,6.3694
NCRNA00181|503538,269.5228,136.7141
NCRNA00182|100302692,18.8679,42.338
NCRNA00183|554203,338.5128,205.3203
NCRNA00185|55410,0,0
NCRNA00188|125144,26211.9867,9708.1304
NCRNA00189|193629,9.9889,20.2323
NCRNA00200|399706,0,0
NCRNA00201|284702,202.4972,259.7227
NCRNA00202|387644,1.1099,1.8734
NCRNA00203|319085,0,0
NCRNA00204B|286967,4.4395,2.9974
NCRNA00207|388910,0,0
NCRNA00219|114915,827.9689,441.7385
NCRNA00230B|401629,0,0
NCRNA00235|64493,3.3296,1.124
NCS1|23413,279.6892,227.426
NCSTN|23385,3516.3374,3894.912
NDC80|10403,327.414,7.4934
NDE1|54820,324.4728,288.6324
NDEL1|81565,912.3196,1165.2304
NDFIP1|80762,6741.3984,3944.9232
NDFIP2|54602,741.3984,1083.9266
NDNL2|56160,523.8624,671.0378
NDN|4692,211.9867,856.8752
NDOR1|27158,153.1632,460.4721
NDP|4693,14.4284,1.124
NDRG1|10397,19168.7014,8342.4504
NDRG2|57447,8921.1987,3631.6973
NDRG3|57446,1635.96,963.2821
NDRG4|65009,114.3174,649.3069
NDST1|3340,634.8502,3932.9337
NDST2|8509,350.7214,635.8187
NDST3|9348,1.1099,1.4987
NDST4|64579,0,0
NDUFA10|4705,2443.9512,1372.7988
NDUFA11|126328,6564.9279,2687.1487
NDUFA12|55967,2390.677,720.4946
NDUFA13|51079,8580.111,3277.4035
NDUFA1|4694,5728.0799,1544.7733
NDUFA2|4695,5231.9645,1363.0573
NDUFA3|4696,2071.0322,877.4822
NDUFA4L2|56901,266.3707,1135.2567
NDUFA4|4697,5228.6349,5236.7928
NDUFA5|4698,3761.3762,1482.5777
NDUFA6|4700,2163.1521,1328.9622
NDUFA7|4701,1224.1953,810.4159
NDUFA8|4702,2024.4173,744.4736
NDUFA9|4704,4304.1065,1227.0513
NDUFAB1|4706,3733.6293,950.1686
NDUFAF1|51103,137.6249,367.9281
NDUFAF2|91942,638.1798,168.2278
NDUFAF3|25915,665.9267,1847.8831
NDUFAF4|29078,498.3352,240.9142
NDUFB10|4716,2388.4573,1651.9296
NDUFB11|54539,4193.1188,1812.6639
NDUFB1|4707,5278.5794,1086.5493
NDUFB2|4708,6100.9989,1835.1405
NDUFB3|4709,2739.1787,721.6186
NDUFB4|4710,9129.8557,1579.6178
NDUFB5|4711,6136.515,1691.6448
NDUFB6|4712,3532.7414,897.7145
NDUFB7|4713,5044.3951,1948.2952
NDUFB8|4714,5066.5927,2100.9966
NDUFB9|4715,10697.0033,3056.5755
NDUFC1|4717,1700.333,805.9198
NDUFC2|4718,2582.6859,2002.6227
NDUFS1|4719,1817.98,1019.8576
NDUFS2|4720,1508.3241,1557.1375
NDUFS3|4722,5332.9412,1634.541
NDUFS4|4724,1420.6437,733.2334
NDUFS5|4725,5187.5694,1600.9741
NDUFS6|4726,3285.2386,800.2997
NDUFS7|374291,1109.8557,1287.6958
NDUFS8|4728,1908.99,1383.6643
NDUFV1|4723,1380.6881,2104.9082
NDUFV2|4729,2550.4994,1702.5103
NDUFV3|4731,759.1565,646.3095
NEAT1|283131,2754.717,2766.2046
NEBL|10529,139.8446,3240.9142
NEB|4703,4.4395,4.4961
NECAB1|64168,39.9556,349.9438
NECAB2|54550,39.9556,0.7493
NECAB3|63941,624.8613,1151.7422
NECAP1|25977,1154.273,949.7939
NECAP2|55707,2110.9878,3544.3987
NEDD1|121441,531.6315,365.68
NEDD4L|23327,1456.1598,3165.2304
NEDD4|4734,87.6804,354.4399
NEDD8|4738,11620.4218,2318.4713
NEDD9|4739,1388.4573,6067.0663
NEFH|4744,126.5261,24.7284
NEFL|4747,1.1099,4.1214
NEFM|4741,1.1099,1.0303
NEGR1|257194,27.7469,464.9682
NEIL1|79661,14.4284,101.9108
NEIL2|252969,286.3485,430.873
NEIL3|55247,164.2619,1.4987
NEK10|152110,0,37.4672
NEK11|79858,338.5128,212.8138
NEK1|4750,103.2186,244.2862
NEK2|4751,945.616,12.3642
NEK3|4752,66.5927,154.7396
NEK4|6787,240.8435,327.0888
NEK5|341676,0,11.6148
NEK6|10783,511.6537,946.4219
NEK7|140609,1644.8391,3191.0828
NEK8|284086,53.2741,182.4653
NEK9|91754,1132.0755,1674.4099
NELF|26012,259.7114,496.4406
NELL1|4745,42.1754,10.1161
NELL2|4753,130.9656,188.4601
NENF|29937,5801.3319,1634.6946
NEO1|4756,560.4883,1001.8734
NES|10763,156.4928,1669.9138
NET1|10276,1813.5405,1177.2199
NETO1|81832,1.1099,0.3747
NETO2|81831,2532.7414,106.4069
NEU1|4758,5133.1853,3168.6025
NEU2|4759,0,0
NEU3|10825,33.2963,66.6916
NEU4|129807,1.1099,19.8576
NEURL1B|54492,215.3163,693.8928
NEURL2|140825,33.2741,31.465
NEURL3|93082,11.0988,3.7467
NEURL4|84461,278.5461,287.5946
NEURL|9148,8.879,15.3616
NEUROD1|4760,0,1.8734
NEUROD2|4761,0,0
NEUROD4|58158,0,0
NEUROD6|63974,0,0
NEUROG1|4762,0,0
NEUROG2|63973,0,0
NEUROG3|50674,0,0
NEXN|91624,88.7902,532.4091
NF1P1|440225,0,0
NF1|4763,837.9578,865.4927
NF2|4771,379.5782,732.4841
NFAM1|150372,83.2408,686.3994
NFASC|23114,757.6471,256.1634
NFAT5|10725,396.2264,801.4238
NFATC1|4772,145.394,417.3848
NFATC2IP|84901,1165.3718,532.4091
NFATC2|4773,3.3296,28.4751
NFATC3|4775,267.4806,830.2735
NFATC4|4776,104.3285,417.3848
NFE2L1|4779,2174.2508,5475.0843
NFE2L2|4780,2972.2531,3002.1094
NFE2L3|9603,926.7481,174.5972
NFE2|4778,4.4395,130.3859
NFIA|4774,290.788,796.553
NFIB|4781,1429.5228,1303.1098
NFIC|4782,208.657,854.6272
NFIL3|4783,1902.3307,1046.834
NFIX|4784,524.9723,3076.4331
NFKB1|4790,523.8624,1219.9326
NFKB2|4791,577.1365,460.0974
NFKBIA|4792,1452.8302,7240.1649
NFKBIB|4793,573.8069,509.1795
NFKBID|84807,8.879,30.7231
NFKBIE|4794,639.2897,334.9569
NFKBIL1|4795,338.5128,612.9637
NFKBIL2|4796,122.0866,47.958
NFKBIZ|64332,2163.1521,1367.5534
NFRKB|4798,291.8979,408.018
NFS1|9054,731.4095,348.0704
NFU1|27247,1312.9856,790.1836
NFX1|4799,562.7081,891.3451
NFXL1|152518,98.7791,128.5126
NFYA|4800,1174.2508,569.127
NFYB|4801,804.6615,982.0157
NFYC|4802,886.4595,987.1
NGB|58157,3.3296,0
NGDN|25983,1941.1765,561.6336
NGEF|25791,5.5494,16.4856
NGFRAP1|27018,3106.5483,2225.5526
NGFR|4804,266.3707,79.0558
NGF|4803,22.1976,39.3406
NGLY1|55768,380.6881,421.8809
NGRN|51335,1685.1609,2893.1697
NHEDC1|150159,2.2198,10.4908
NHEDC2|133308,46.6149,70.0637
NHEG1|100294720,0,0
NHEJ1|79840,360.1665,315.8486
NHLH1|4807,1.1099,2.248
NHLH2|4808,0,31.0978
NHLRC1|378884,346.2819,95.9161
NHLRC2|374354,165.3718,85.7999
NHLRC3|387921,544.9501,748.595
NHLRC4|283948,15.5383,200.0749
NHP2L1|4809,3895.6715,2663.5444
NHP2|55651,3389.5671,1267.1413
NHSL1|57224,291.8979,819.7827
NHSL2|340527,1.1099,22.1057
NHS|4810,365.1498,62.1956
NICN1|84276,112.0977,270.2173
NID1|4811,753.6071,1415.5377
NID2|22795,308.5461,142.0007
NIF3L1|60491,1062.1532,493.0686
NINJ1|4814,1164.2619,1242.4129
NINJ2|4815,62.1532,790.5096
NINL|22981,116.5372,164.4811
NIN|51199,430.6326,488.5725
NIP7|51388,1004.4395,491.9445
NIPA1|123606,203.1077,445.1105
NIPA2|81614,442.8413,1025.4777
NIPAL1|152519,1.1099,6.7441
NIPAL2|79815,89.9001,129.2619
NIPAL3|57185,589.3452,1100.4121
NIPAL4|348938,7.7691,2.248
NIPBL|25836,915.6493,826.5268
NIPSNAP1|8508,2296.3374,969.2769
NIPSNAP3A|25934,1096.5594,1041.9633
NIPSNAP3B|55335,33.2963,32.604
NISCH|11188,381.798,1790.9329
NIT1|4817,1235.1165,621.8209
NIT2|56954,4220.8657,566.1296
NKAIN1|79570,394.0067,1.4987
NKAIN2|154215,1.1099,0.7493
NKAIN3|286183,1.1099,0
NKAIN4|128414,11.0988,1.124
NKAPL|222698,3.3296,19.1083
NKAP|79576,795.7825,385.163
NKD1|85407,4.4395,180.2173
NKD2|85409,42.1754,546.272
NKG7|4818,542.7303,216.9352
NKIRAS1|28512,173.141,295.991
NKIRAS2|28511,806.8812,841.8883
NKPD1|284353,9.9889,0.3747
NKRF|55922,643.7292,193.7055
NKTR|4820,517.2031,406.5193
NKX1-2|390010,0,0
NKX2-1|7080,293.9623,2049.1195
NKX2-2|4821,5.5494,0
NKX2-3|159296,0,3.372
NKX2-4|644524,0,0
NKX2-5|1482,2.2198,0
NKX2-6|137814,0,0
NKX2-8|26257,5.5494,71.1877
NKX3-1|4824,18.8679,70.4384
NKX3-2|579,5.5494,3.7467
NKX6-1|4825,0,0.7493
NKX6-2|84504,0,0
NKX6-3|157848,0,0
NLE1|54475,536.071,243.9116
NLGN1|22871,0,5.9948
NLGN2|57555,344.0622,230.0487
NLGN3|54413,4.4395,26.6017
NLGN4X|57502,82.131,104.5335
NLGN4Y|22829,18.8679,0.7493
NLK|51701,310.7658,371.3001
NLN|57486,399.556,149.1195
NLRC3|197358,72.1421,116.8977
NLRC4|58484,21.0877,618.2091
NLRC5|84166,431.7425,292.619
NLRP10|338322,0,0
NLRP11|204801,2.2198,1.124
NLRP12|91662,1.1099,137.13
NLRP13|126204,0,0
NLRP14|338323,0,3.7467
NLRP1|22861,84.3507,425.6276
NLRP2|55655,0,228.55
NLRP3|114548,53.2741,142.7501
NLRP4|147945,0,0
NLRP5|126206,0,0
NLRP6|171389,2.2198,2.6227
NLRP7|199713,1.1099,5.9948
NLRP8|126205,0,0
NLRP9|338321,0,1.4987
NLRX1|79671,96.5594,596.4781
NMBR|4829,0,4.4961
NMB|4828,79.9112,406.1446
NMD3|51068,3618.202,980.1424
NME1-NME2|654364,138.3241,105.8898
NME1|4830,5696.5483,608.1941
NME2P1|283458,331.8535,32.9712
NME2|4831,22412.6304,5178.7636
NME3|4832,684.7947,969.6516
NME4|4833,4935.6271,988.3852
NME5|8382,3.3296,114.6497
NME6|10201,203.1077,210.5658
NME7|29922,608.5239,238.6662
NMI|9111,1518.313,650.8055
NMNAT1|64802,249.7225,147.6208
NMNAT2|23057,14.4284,18.3589
NMNAT3|349565,186.4595,129.6366
NMRAL1|57407,1375.1387,692.7688
NMS|129521,0,0
NMT1|4836,1925.6382,2320.7194
NMT2|9397,286.3485,310.6032
NMUR1|10316,66.5927,140.1274
NMUR2|56923,0,0.7493
NMU|10874,1.1099,0
NNAT|4826,12.2087,10.8655
NNMT|4837,1603.7736,3273.8854
NNT|23530,1431.7425,1044.2113
NOB1|28987,1158.7125,831.7722
NOBOX|135935,0,0
NOC2L|26155,1313.7403,1405.9948
NOC3L|64318,491.6759,281.3788
NOC4L|79050,295.2275,401.6486
NOD1|10392,107.6582,708.5051
NOD2|64127,91.01,180.592
NODAL|4838,1.1099,5.2454
NOG|9241,25.5272,29.2244
NOL10|79954,754.717,368.6774
NOL11|25926,1468.3685,618.5837
NOL12|79159,379.5782,252.9037
NOL3|8996,116.5372,451.48
NOL4|8715,1.1099,1.4987
NOL6|65083,918.9789,953.5407
NOL7|51406,1409.545,669.9138
NOL8|55035,524.9723,413.6381
NOL9|79707,203.1077,124.7658
NOLC1|9221,1629.3008,1212.8138
NOM1|64434,315.2053,296.3657
NOMO1|23420,4006.6593,2064.4436
NOMO2|283820,1081.0211,1478.831
NOMO3|408050,1520.5327,850.5058
NONO|4841,7465.0388,4593.106
NOP10|55505,1688.1243,2406.1446
NOP14|8602,403.2852,569.1682
NOP16|51491,694.7836,112.7763
NOP2|4839,619.3119,324.8408
NOP56|10528,4994.4506,1071.9371
NOP58|51602,2552.7192,636.568
NOS1AP|9722,13.3185,16.4856
NOS1|4842,0,25.8524
NOS2|4843,1165.3718,15.7362
NOS3|4846,28.6903,310.6632
NOSIP|51070,3277.4695,952.042
NOSTRIN|115677,38.8457,733.6081
NOTCH1|4851,188.6792,1564.6309
NOTCH2NL|388677,703.0411,344.1514
NOTCH2|4853,1178.6903,2224.4286
NOTCH3|4854,1920.0888,2295.2417
NOTCH4|4855,137.6249,771.0753
NOTO|344022,0,0
NOTUM|147111,2.2198,77.9318
NOVA1|4857,14.4284,13.4882
NOVA2|4858,14.4284,121.7685
NOV|4856,112.0977,250.6557
NOX1|27035,1.1099,2.6227
NOX3|50508,0,0
NOX4|50507,195.3385,79.4305
NOX5|79400,0,0.3747
NOXA1|10811,65.4828,111.6523
NOXO1|124056,1.1099,13.1135
NPAS1|4861,33.2963,8.9921
NPAS2|4862,61.0433,264.1439
NPAS3|64067,1.1099,14.9869
NPAS4|266743,0,1.8734
NPAT|4863,273.03,346.5717
NPBWR1|2831,1.1099,0
NPBWR2|2832,0,0
NPB|256933,4.4395,2.9974
NPC1L1|29881,11.0988,4.8707
NPC1|4864,760.0333,2151.1765
NPC2|10577,17287.4584,14084.3012
NPDC1|56654,478.3574,1464.5935
NPEPL1|79716,655.9378,808.5425
NPEPPS|9520,1930.0777,1515.5489
NPFFR1|64106,0,0.3747
NPFFR2|10886,0,0.7493
NPFF|8620,7.7691,2.9974
NPHP1|4867,317.4251,159.6103
NPHP3|27031,419.5339,272.3867
NPHP4|261734,127.636,227.426
NPHS1|4868,1.1099,3.372
NPHS2|7827,0,3.372
NPIPL3|23117,252.2642,164.2975
NPIP|9284,393.7736,475.4552
NPLOC4|55666,1839.0677,2046.0847
NPL|80896,438.4018,558.2615
NPM1|4869,31425.0832,7624.2038
NPM2|10361,3.3296,34.0952
NPM3|10360,2426.1931,186.5867
NPNT|255743,1269.7003,4722.7426
NPPA|4878,0,0.3747
NPPB|4879,27.7469,0
NPPC|4880,4.4395,0
NPR1|4881,12.2087,1993.6306
NPR2|4882,94.3396,293.743
NPR3|4883,286.3485,136.3807
NPRL2|10641,567.081,334.556
NPRL3|8131,513.8735,884.2263
NPSR1|387129,0,0
NPS|594857,0,0
NPTN|27020,2041.0655,3431.997
NPTX1|4884,6.6593,55.4515
NPTX2|4885,239.7336,35.5939
NPTXR|23467,226.4151,156.2383
NPVF|64111,0,0
NPW|283869,2.2198,2.9974
NPY1R|4886,11.0988,88.7973
NPY2R|4887,0,0
NPY5R|4889,0,4.4961
NPY6R|4888,1.1099,0
NPY|4852,23.3074,2.248
NQO1|1728,33576.0266,832.1469
NQO2|4835,971.1432,698.3889
NR0B1|190,214.2064,4.8707
NR0B2|8431,0,245.4103
NR1D1|9572,93.2519,1008.4114
NR1D2|9975,509.434,1564.6309
NR1H2|7376,1749.1676,3640.6894
NR1H3|10062,726.97,887.973
NR1H4|9971,1.1099,6.3694
NR1I2|8856,1.1099,4.8707
NR1I3|9970,13.1964,2.6789
NR2C1|7181,469.4784,371.3001
NR2C2AP|126382,1037.3474,300.9479
NR2C2|7182,276.5705,628.4076
NR2E1|7101,0,0
NR2E3|10002,3.3296,1.4987
NR2F1|7025,227.525,682.278
NR2F2|7026,551.6093,1541.0266
NR2F6|2063,753.6071,664.6684
NR3C1|2908,1462.8191,2749.3443
NR3C2|4306,13.3185,579.6178
NR4A1|3164,379.5782,11149.1195
NR4A2|4929,199.778,959.9101
NR4A3|8013,104.3285,717.8719
NR5A1|2516,3.3296,0.7493
NR5A2|2494,16.6482,83.1772
NR6A1|2649,6.6593,2.6227
NRADDP|100129354,0,0
NRAP|4892,0,1.154
NRARP|441478,130.9656,213.1885
NRAS|4893,2765.8158,1343.5744
NRBF2|29982,668.1465,697.2649
NRBP1|29959,1803.5516,2058.8235
NRBP2|340371,339.6226,545.5227
NRCAM|4897,64.3729,90.296
NRD1|4898,2615.9822,2038.9659
NRF1|4899,321.8646,378.0442
NRG1|3084,100.9989,57.6995
NRG2|9542,1.1099,23.2297
NRG3|10718,1.1099,17.9843
NRG4|145957,3.3296,0.7493
NRGN|4900,24.4173,1810.7906
NRIP1|8204,824.6393,1037.4672
NRIP2|83714,18.8679,70.4384
NRIP3|56675,634.8502,40.4646
NRK|203447,9.9889,8.6175
NRL|4901,158.5128,66.598
NRM|11270,830.1887,291.1203
NRN1L|123904,4.9168,44.1401
NRN1|51299,112.0977,630.5732
NRP1|8829,2599.3341,3476.9577
NRP2|8828,391.7869,1851.2552
NRSN1|140767,2.2198,0.7493
NRSN2|80023,970.0333,535.0318
NRTN|4902,74.3618,13.4882
NRXN1|9378,1.1099,24.3537
NRXN2|9379,56.6038,16.4856
NRXN3|9369,15.5383,156.9876
NSA2|10412,3687.0144,1913.0761
NSD1|64324,439.5117,796.553
NSDHL|50814,977.8024,620.0824
NSFL1C|55968,2793.5627,1702.5103
NSF|4905,965.5938,982.0157
NSL1|25936,2081.0211,786.0622
NSMAF|8439,851.2764,826.9015
NSMCE1|197370,2153.1632,1147.6208
NSMCE2|286053,1710.3219,413.6381
NSMCE4A|54780,837.9578,466.0922
NSUN2|54888,1630.4107,780.8168
NSUN3|63899,503.8846,89.9213
NSUN4|387338,487.2364,442.4878
NSUN5P1|155400,322.9745,30.7231
NSUN5P2|260294,780.9212,88.033
NSUN5|55695,908.99,538.4039
NSUN6|221078,176.4706,123.6418
NSUN7|79730,122.0866,125.5152
NT5C1A|84618,0,1.124
NT5C1B|93034,2.2198,0.7493
NT5C2|22978,2321.8646,1585.6126
NT5C3L|115024,2795.7825,747.0963
NT5C3|51251,2238.6238,470.5882
NT5C|30833,439.5117,532.0345
NT5DC1|221294,813.5405,856.1259
NT5DC2|64943,794.2286,869.1607
NT5DC3|51559,114.3174,195.2042
NT5E|4907,778.0244,489.6965
NT5M|56953,41.0655,32.9712
NTAN1|123803,689.2342,683.7767
NTF3|4908,35.5161,30.3484
NTF4|4909,305.283,40.888
NTHL1|4913,501.6648,462.3454
NTM|50863,132.0755,50.5807
NTN1|9423,2264.1509,387.0363
NTN3|4917,0,0
NTN4|59277,209.7669,3303.8591
NTN5|126147,1.1099,1.4987
NTNG1|22854,15.5383,92.544
NTNG2|84628,230.8546,38.2166
NTRK1|4914,5.5494,40.8393
NTRK2|4915,7276.3596,753.4657
NTRK3|4916,6.6593,62.5703
NTSR1|4923,1.1099,1.4987
NTSR2|23620,2.2198,0
NTS|4922,189791.343,7.1188
NUAK1|9891,621.5316,528.6624
NUAK2|81788,388.4573,261.5212
NUB1|51667,1429.5117,1774.7958
NUBP1|4682,492.5305,687.0813
NUBP2|10101,1856.8257,1340.577
NUBPL|80224,438.4018,224.054
NUCB1|4924,6330.7436,12596.1034
NUCB2|4925,3000.2442,1144.2151
NUCKS1|64710,12280.7991,5104.1589
NUDCD1|84955,1658.1576,322.9674
NUDCD2|134492,749.1676,469.8389
NUDCD3|23386,985.5716,2380.6669
NUDC|10726,2014.4284,2116.523
NUDT10|170685,4.4395,5.2454
NUDT11|55190,17.758,19.1083
NUDT12|83594,408.4351,484.0764
NUDT13|25961,9.9889,52.7838
NUDT14|256281,2407.3252,530.5358
NUDT15|55270,1029.4229,489.8988
NUDT16L1|84309,938.9567,704.7583
NUDT16P1|152195,234.1842,242.0382
NUDT16|131870,726.97,1019.483
NUDT17|200035,52.1643,39.3406
NUDT18|79873,89.9001,284.0015
NUDT19|390916,437.2919,424.8782
NUDT1|4521,385.1276,180.592
NUDT21|11051,2644.8391,2012.7389
NUDT22|84304,377.2697,537.2349
NUDT2|318,980.0222,471.7123
NUDT3|11165,1275.2497,349.9438
NUDT4|11163,1155.3829,695.0169
NUDT5|11164,1538.2242,586.3769
NUDT6|11162,116.182,71.7085
NUDT7|283927,211.9867,106.7816
NUDT8|254552,166.4817,103.0348
NUDT9P1|119369,0,2.248
NUDT9|53343,550.4994,718.6212
NUF2|83540,1409.545,9.3668
NUFIP1|26747,185.3496,161.4837
NUFIP2|57532,1210.8768,1310.2286
NUMA1|4926,1204.4284,4908.2353
NUMBL|9253,562.7081,264.5185
NUMB|8650,1750.2775,2134.882
NUP107|57122,1233.0744,399.4005
NUP133|55746,1238.6238,915.3241
NUP153|9972,1447.2808,830.2735
NUP155|9631,995.5605,215.4365
NUP160|23279,2966.7037,963.6568
NUP188|23511,409.545,1023.979
NUP205|23165,1641.5094,634.6946
NUP210L|91181,0,2.6227
NUP210|23225,862.3751,657.9243
NUP214|8021,506.1043,1236.7928
NUP35|129401,1005.5494,185.088
NUP37|79023,1278.5794,304.9831
NUP43|348995,1645.9489,275.0094
NUP50|10762,735.8491,731.3601
NUP54|53371,884.5727,697.2649
NUP62CL|54830,28.8568,15.3616
NUP62|23636,1672.2974,1018.4564
NUP85|79902,1287.4584,455.2267
NUP88|4927,821.5316,514.5448
NUP93|9688,1286.3485,789.0596
NUP98|4928,1482.7969,1817.9093
NUPL1|9818,1132.0755,1484.0764
NUPL2|11097,609.323,337.5796
NUPR1|26471,4234.1842,4822.7801
NUS1|116150,1685.9046,1991.3825
NUSAP1|51203,970.0333,55.8262
NUTF2|10204,4152.0533,1630.9479
NVL|4931,531.6315,327.0888
NWD1|284434,25.5272,155.4889
NXF1|10482,665.9267,896.5905
NXF2B|728343,0,0
NXF2|56001,0,4.4961
NXF3|56000,2.2198,60.6969
NXF4|55999,0,0
NXF5|55998,0,0.3747
NXNL1|115861,0,0
NXNL2|158046,0,4.1214
NXN|64359,2118.7569,1389.2844
NXPH1|30010,0,0
NXPH2|11249,0,0
NXPH3|11248,13.3185,388.1604
NXPH4|11247,57.7137,2.9974
NXT1|29107,2025.5272,492.6939
NXT2|55916,5996.6704,544.024
NYNRIN|57523,1610.4329,726.864
NYX|60506,0,0
OAF|220323,244.1731,457.8494
OAS1|4938,1234.1842,1779.3181
OAS2|4939,648.1687,2670.2885
OAS3|4940,607.1032,1918.3215
OASL|8638,209.7669,1388.9097
OAT|4942,6109.8779,1750.0937
OAZ1|4946,21732.5194,23441.3638
OAZ2|4947,1087.6804,2044.9607
OAZ3|51686,28.6016,29.1195
OBFC1|79991,399.556,870.3634
OBFC2A|64859,365.1498,327.8381
OBFC2B|79035,1716.9811,461.9708
OBP2A|29991,1.1099,0.7493
OBP2B|29989,0,0
OBSCN|84033,151.343,142.3754
OBSL1|23363,607.1032,714.1251
OC90|729330,0,0
OCA2|4948,3.3296,5.2454
OCEL1|79629,241.9534,485.2004
OCIAD1|54940,2214.2064,2644.8108
OCIAD2|132299,867.9245,604.7209
OCLM|10896,1.1099,0.3747
OCLN|4950,149.8335,893.9678
OCM2|4951,0,0
OCM|654231,1.1099,0
OCRL|4952,1071.0322,715.9985
ODAM|54959,0,31.8471
ODC1|4953,1385.1276,2249.9063
ODF1|4956,0,1.4987
ODF2L|57489,701.4428,257.3998
ODF2|4957,400.6659,472.4616
ODF3B|440836,130.9656,449.9813
ODF3L1|161753,3.3296,65.5676
ODF3L2|284451,1.1099,7.1188
ODF3|113746,0,0.3747
ODF4|146852,7.7691,0
ODZ1|10178,14.4284,20.607
ODZ2|57451,7.7691,55.0768
ODZ3|55714,42.1754,65.193
ODZ4|26011,156.4928,34.0952
OFD1|8481,631.5205,421.8809
OGDHL|55753,347.3918,20.607
OGDH|4967,1132.0755,4144.6235
OGFOD1|55239,692.5638,644.0614
OGFOD2|79676,338.5128,337.0064
OGFRL1|79627,273.03,292.9936
